idx,wav_path,prompt_id,tts,emotion,emotion_pred,correct,top_score,eas,proto_margin,tsne_x,tsne_y,nn_space,nn_k,nn_impurity,nn_alt,nn_alt_frac,knn3_match
47,output/sentences/cosyvoice2/fold_3_echo/51.wav,idx51,cosyvoice2,sad,sad,True,0.7303948,0.87061274,0.094698906,21.643688,-5.6218348,emb,10,0.5,angry,0.5,True
48,output/sentences/cosyvoice2/fold_4_onyx/51.wav,idx51,cosyvoice2,sad,sad,True,0.9929535,0.89998156,0.26988572,26.583887,-13.847542,emb,10,0.6,fearful,1.0,True
49,output/sentences/cosyvoice2/fold_5_verse/51.wav,idx51,cosyvoice2,sad,sad,True,0.9865216,0.9145077,0.23135138,22.797993,-8.468474,emb,10,0.4,angry,0.5,True
65,output/sentences/cosyvoice2/fold_1_nova/50.wav,idx50,cosyvoice2,neutral,neutral,True,0.9708356,0.8957243,0.20352453,20.977404,1.8809849,emb,10,0.9,sad,0.4,True
66,output/sentences/cosyvoice2/fold_2_coral/50.wav,idx50,cosyvoice2,neutral,neutral,True,0.88434553,0.8575276,0.14441311,21.269445,1.2926502,emb,10,0.9,sad,0.6666666666666666,True
67,output/sentences/cosyvoice2/fold_3_echo/50.wav,idx50,cosyvoice2,neutral,neutral,True,0.8209685,0.87825084,0.100893736,11.370827,6.5268807,emb,10,0.6,happy,0.6,False
68,output/sentences/cosyvoice2/fold_4_onyx/50.wav,idx50,cosyvoice2,neutral,neutral,True,0.9362429,0.8520013,0.17365086,12.435697,8.224197,emb,10,0.6,happy,0.4,True
69,output/sentences/cosyvoice2/fold_5_verse/50.wav,idx50,cosyvoice2,neutral,neutral,True,0.8765327,0.8670661,0.09810144,10.880707,12.511135,emb,10,0.5,happy,0.5,True
85,output/sentences/cosyvoice2/fold_1_nova/4.wav,idx4,cosyvoice2,angry,disgusted,False,0.5056995,0.9042575,-0.00439471,-2.1646316,2.517837,emb,10,0.9,surprised,0.5714285714285714,True
86,output/sentences/cosyvoice2/fold_2_coral/4.wav,idx4,cosyvoice2,angry,angry,True,0.87880576,0.9092453,0.10655385,-40.454765,-1.3986444,emb,10,0.9,fearful,0.0,True
87,output/sentences/cosyvoice2/fold_3_echo/4.wav,idx4,cosyvoice2,angry,angry,True,0.37772068,0.89477247,0.0027337074,-2.4224334,3.4978282,emb,10,0.9,surprised,0.7,True
88,output/sentences/cosyvoice2/fold_4_onyx/4.wav,idx4,cosyvoice2,angry,disgusted,False,0.5290675,0.8260154,-0.03456074,23.175014,0.012201617,emb,10,0.7,sad,0.4444444444444444,True
89,output/sentences/cosyvoice2/fold_5_verse/4.wav,idx4,cosyvoice2,angry,angry,True,0.9137155,0.9196635,0.13774776,-40.856846,-0.3880078,emb,10,0.9,fearful,0.0,True
105,output/sentences/cosyvoice2/fold_1_nova/66.wav,idx66,cosyvoice2,surprised,angry,False,0.4961056,0.75770533,-0.24682683,-1.4589043,-0.37337664,emb,10,0.6,disgusted,0.5714285714285714,True
106,output/sentences/cosyvoice2/fold_2_coral/66.wav,idx66,cosyvoice2,surprised,angry,False,0.6941322,0.7681449,-0.27242512,-2.1098073,-0.97424936,emb,10,0.6,disgusted,0.6666666666666666,True
107,output/sentences/cosyvoice2/fold_3_echo/66.wav,idx66,cosyvoice2,surprised,sad,False,0.29961723,0.7600837,-0.12710762,-5.518672,-2.0648787,emb,10,0.6,angry,0.7142857142857143,True
108,output/sentences/cosyvoice2/fold_4_onyx/66.wav,idx66,cosyvoice2,surprised,angry,False,0.63415515,0.74346906,-0.24119931,-2.703824,-1.7540711,emb,10,0.6,disgusted,0.5,True
109,output/sentences/cosyvoice2/fold_5_verse/66.wav,idx66,cosyvoice2,surprised,disgusted,False,0.3997384,0.8571123,-0.043577194,-3.859008,0.1009625,emb,10,0.6,angry,0.6666666666666666,True
125,output/sentences/cosyvoice2/fold_1_nova/39.wav,idx39,cosyvoice2,happy,happy,True,0.62835395,0.8662518,0.04884374,-0.0003764741,9.734148,emb,10,0.4,angry,0.5,True
126,output/sentences/cosyvoice2/fold_2_coral/39.wav,idx39,cosyvoice2,happy,happy,True,0.72253346,0.8791728,0.09857905,-0.7112379,9.50917,emb,10,0.5,angry,1.0,True
127,output/sentences/cosyvoice2/fold_3_echo/39.wav,idx39,cosyvoice2,happy,happy,True,0.5370281,0.86187184,0.05195266,-1.438776,6.3311253,emb,10,0.5,surprised,0.5,True
128,output/sentences/cosyvoice2/fold_4_onyx/39.wav,idx39,cosyvoice2,happy,angry,False,0.32646993,0.8273938,-0.04206437,-1.6625792,5.5538936,emb,10,0.6,surprised,0.5,True
129,output/sentences/cosyvoice2/fold_5_verse/39.wav,idx39,cosyvoice2,happy,happy,True,0.89651877,0.90377474,0.11672366,0.4863825,11.987402,emb,10,0.4,angry,1.0,True
145,output/sentences/cosyvoice2/fold_1_nova/16.wav,idx16,cosyvoice2,disgusted,disgusted,True,0.6372179,0.9093983,0.028716445,1.515663,-2.3186893,emb,10,0.8,surprised,1.0,True
146,output/sentences/cosyvoice2/fold_2_coral/16.wav,idx16,cosyvoice2,disgusted,disgusted,True,0.5717401,0.8969953,0.014946401,1.5692716,-2.6282492,emb,10,0.8,surprised,0.75,True
147,output/sentences/cosyvoice2/fold_3_echo/16.wav,idx16,cosyvoice2,disgusted,neutral,False,0.4811009,0.7829242,-0.09020293,11.414945,5.3478684,emb,10,0.9,neutral,0.5714285714285714,True
148,output/sentences/cosyvoice2/fold_4_onyx/16.wav,idx16,cosyvoice2,disgusted,neutral,False,0.95505595,0.74382025,-0.31219906,9.946944,8.724661,emb,10,0.9,happy,0.7777777777777778,True
149,output/sentences/cosyvoice2/fold_5_verse/16.wav,idx16,cosyvoice2,disgusted,disgusted,True,0.8736378,0.90660334,0.10753602,2.8573864,-4.505681,emb,10,0.8,surprised,0.6,True
165,output/sentences/cosyvoice2/fold_1_nova/28.wav,idx28,cosyvoice2,fearful,disgusted,False,0.66115963,0.7459693,-0.1862114,7.478402,-17.112228,emb,10,0.9,disgusted,0.4444444444444444,True
166,output/sentences/cosyvoice2/fold_2_coral/28.wav,idx28,cosyvoice2,fearful,sad,False,0.8865482,0.8048271,-0.12058586,31.399025,-20.99808,emb,10,0.8,sad,1.0,True
167,output/sentences/cosyvoice2/fold_3_echo/28.wav,idx28,cosyvoice2,fearful,fearful,True,0.47254914,0.8516487,0.0024558306,31.16113,-20.659056,emb,10,0.8,sad,0.8888888888888888,True
168,output/sentences/cosyvoice2/fold_4_onyx/28.wav,idx28,cosyvoice2,fearful,sad,False,0.78013957,0.7943193,-0.09822464,31.99504,-18.770374,emb,10,0.8,sad,0.75,False
169,output/sentences/cosyvoice2/fold_5_verse/28.wav,idx28,cosyvoice2,fearful,surprised,False,0.7972797,0.7494887,-0.27879542,6.0822897,-17.7775,emb,10,0.9,disgusted,0.5,True
185,output/sentences/cosyvoice2/fold_1_nova/8.wav,idx8,cosyvoice2,angry,neutral,False,0.38160694,0.7779516,-0.013617635,12.4670725,-2.0318615,emb,10,0.7,neutral,0.4,True
186,output/sentences/cosyvoice2/fold_2_coral/8.wav,idx8,cosyvoice2,angry,sad,False,0.7275862,0.80905074,-0.07332319,15.679866,-5.7789435,emb,10,0.7,sad,1.0,True
187,output/sentences/cosyvoice2/fold_3_echo/8.wav,idx8,cosyvoice2,angry,sad,False,0.8917327,0.76866126,-0.17618585,18.304426,-3.8488367,emb,10,0.6,sad,0.6666666666666666,True
188,output/sentences/cosyvoice2/fold_4_onyx/8.wav,idx8,cosyvoice2,angry,neutral,False,0.44656992,0.77054226,-0.09686893,23.51225,0.9016416,emb,10,0.7,sad,0.7,True
189,output/sentences/cosyvoice2/fold_5_verse/8.wav,idx8,cosyvoice2,angry,angry,True,0.65597886,0.85545623,0.08566505,16.69426,-4.406772,emb,10,0.7,sad,1.0,True
205,output/sentences/cosyvoice2/fold_1_nova/47.wav,idx47,cosyvoice2,neutral,neutral,True,0.9743371,0.8862255,0.23187923,18.78585,20.200815,emb,10,0.4,disgusted,0.3333333333333333,True
206,output/sentences/cosyvoice2/fold_2_coral/47.wav,idx47,cosyvoice2,neutral,neutral,True,0.98066795,0.86643773,0.2186423,19.489155,19.481955,emb,10,0.4,disgusted,1.0,True
207,output/sentences/cosyvoice2/fold_3_echo/47.wav,idx47,cosyvoice2,neutral,neutral,True,0.93612367,0.86723673,0.17110157,18.128887,20.312744,emb,10,0.4,disgusted,0.5,True
208,output/sentences/cosyvoice2/fold_4_onyx/47.wav,idx47,cosyvoice2,neutral,sad,False,0.7392045,0.7636381,-0.07684165,32.494183,-17.068342,emb,10,1.0,sad,0.6,False
209,output/sentences/cosyvoice2/fold_5_verse/47.wav,idx47,cosyvoice2,neutral,neutral,True,0.8810872,0.86784875,0.117191315,19.211367,20.690447,emb,10,0.4,disgusted,0.75,True
225,output/sentences/cosyvoice2/fold_1_nova/26.wav,idx26,cosyvoice2,fearful,angry,False,0.8700221,0.8065227,-0.22105134,-44.216797,1.5996709,emb,10,0.6,surprised,1.0,True
226,output/sentences/cosyvoice2/fold_2_coral/26.wav,idx26,cosyvoice2,fearful,angry,False,0.73418057,0.82452464,-0.16201252,-44.019207,2.06446,emb,10,0.6,surprised,1.0,True
227,output/sentences/cosyvoice2/fold_3_echo/26.wav,idx26,cosyvoice2,fearful,fearful,True,0.7674277,0.8843366,0.100243986,-6.928199,-3.9213874,emb,10,0.9,surprised,1.0,True
228,output/sentences/cosyvoice2/fold_4_onyx/26.wav,idx26,cosyvoice2,fearful,fearful,True,0.7114695,0.8522734,0.072715044,-9.195386,-3.0177424,emb,10,0.8,surprised,1.0,True
229,output/sentences/cosyvoice2/fold_5_verse/26.wav,idx26,cosyvoice2,fearful,happy,False,0.55798465,0.8201747,-0.12924606,-9.480013,5.599192,emb,10,0.8,happy,0.7777777777777778,False
245,output/sentences/cosyvoice2/fold_1_nova/68.wav,idx68,cosyvoice2,surprised,surprised,True,0.9567402,0.9064331,0.20392382,-18.574242,18.616692,emb,10,0.7,happy,0.0,True
246,output/sentences/cosyvoice2/fold_2_coral/68.wav,idx68,cosyvoice2,surprised,surprised,True,0.9470909,0.92248726,0.17356437,-19.307005,17.659105,emb,10,0.7,happy,0.5,True
247,output/sentences/cosyvoice2/fold_3_echo/68.wav,idx68,cosyvoice2,surprised,surprised,True,0.93232137,0.9337096,0.15097857,-14.634743,15.343735,emb,10,0.7,happy,0.6666666666666666,True
248,output/sentences/cosyvoice2/fold_4_onyx/68.wav,idx68,cosyvoice2,surprised,fearful,False,0.60797113,0.83421075,-0.03279674,33.201813,-19.626732,emb,10,1.0,sad,0.7777777777777778,False
249,output/sentences/cosyvoice2/fold_5_verse/68.wav,idx68,cosyvoice2,surprised,surprised,True,0.79563844,0.9054675,0.0860523,-20.310297,17.72758,emb,10,0.7,happy,0.6666666666666666,True
265,output/sentences/cosyvoice2/fold_1_nova/59.wav,idx59,cosyvoice2,sad,sad,True,0.9002729,0.83986074,0.13194025,30.29416,-17.457876,emb,10,0.7,fearful,0.5,True
266,output/sentences/cosyvoice2/fold_2_coral/59.wav,idx59,cosyvoice2,sad,sad,True,0.98815674,0.88241094,0.22760546,29.513588,-17.45411,emb,10,0.7,fearful,0.0,True
267,output/sentences/cosyvoice2/fold_3_echo/59.wav,idx59,cosyvoice2,sad,sad,True,0.91519034,0.8633951,0.17421919,19.133762,-3.547872,emb,10,0.6,angry,0.3333333333333333,True
268,output/sentences/cosyvoice2/fold_4_onyx/59.wav,idx59,cosyvoice2,sad,sad,True,0.8521095,0.87318957,0.10869026,21.774807,-3.8898618,emb,10,0.5,angry,1.0,True
269,output/sentences/cosyvoice2/fold_5_verse/59.wav,idx59,cosyvoice2,sad,sad,True,0.755343,0.84213835,0.08398688,22.08334,-2.1356206,emb,10,0.6,angry,0.3333333333333333,True
